Order ID,Date,Region,Store ID,Product ID,Category,Revenue,Profit,Discount,Customer ID,Age,Gender,Income,Purchase Frequency,Stock Levels,Shipping Time (days),Delivery Status,Payment Method
16056,30-10-2024 23:00,North,206,2727,Home Appliances,148,1861,5,54819,47,Male,127684,12,461,14,Delayed,Cash
14145,12-08-2024 08:00,West,615,9838,Electronics,3704,801,35,19192,63,Male,97802,16,54,8,Delayed,Credit Card
14244,16-08-2024 11:00,West,331,3532,Groceries,2760,1034,23,50855,67,Male,45738,23,72,7,Delayed,Cash
15849,22-10-2024 08:00,East,882,7152,Toys,705,1775,6,17943,64,Female,96124,25,101,11,Delivered,Debit Card
8631,26-12-2023 14:00,North,284,3363,Home Appliances,3039,962,48,61998,37,Female,48132,8,341,7,In Transit,Credit Card
14846,10-09-2024 13:00,West,835,7053,Electronics,2610,1234,12,94050,19,Female,28888,1,29,11,Cancelled,UPI
2949,03-05-2023 20:00,South,820,3733,Home Appliances,3483,1117,48,20405,28,Male,107583,22,128,13,Delivered,UPI
6345,22-09-2023 08:00,South,332,3383,Books,4226.2,983,46,85812,25,Female,130953,6,247,5,Cancelled,Credit Card
456,19-01-2023 23:00,East,858,6604,Toys,502,1982,41,24095,40,Other,25147,5,470,4,Delayed,UPI
2291,06-04-2023 10:00,South,665,6237,Furniture,2223,-380,45,99751,33,Male,92843,2,368,5,Delivered,Wallet
9783,12-02-2024 14:00,South,582,9223,Home Appliances,2167,1918,47,88127,34,Female,192639,6,103,5,In Transit,Debit Card
13658,23-07-2024 01:00,North,865,1984,Books,2873,1106,18,24094,27,Female,41627,1,94,11,In Transit,Credit Card
18467,08-02-2025 10:00,West,155,5926,Toys,216,-5,19,61010,66,Female,177141,25,246,5,Delivered,Debit Card
10458,11-03-2024 17:00,South,920,4674,Home Appliances,4935,1368,31,90076,20,Male,159799,29,433,14,Delivered,Credit Card
16810,01-12-2024 09:00,North,997,2741,Toys,4182.2,-230,30,92254,34,Male,175452,16,130,7,Delivered,Cash
19277,14-03-2025 04:00,East,326,8628,Electronics,1591,513,6,43314,48,Other,36353,5,318,2,Cancelled,Cash
9779,12-02-2024 10:00,East,210,8140,Home Appliances,4410,1308,12,14394,20,Female,104241,3,330,7,Delivered,Cash
10724,22-03-2024 19:00,West,192,9088,Toys,139,542,32,13948,60,Male,38160,12,463,6,In Transit,Cash
8958,09-01-2024 05:00,South,646,5090,Electronics,4597,1624,15,64124,52,Male,97730,15,192,9,Cancelled,Wallet
15882,23-10-2024 17:00,West,725,8005,Home Appliances,258,1041,19,87520,19,Female,194809,20,119,5,Cancelled,Wallet
18342,03-02-2025 05:00,South,467,1585,Books,3262,1575,3,16272,44,Male,51162,4,336,7,Delayed,Wallet
8324,13-12-2023 19:00,East,472,8195,Furniture,155,-174,49,14642,45,Male,125545,8,274,4,Delivered,Credit Card
18940,28-02-2025 03:00,West,579,7521,Electronics,467,1567,19,91379,60,Male,70766,19,164,5,Delayed,UPI
10461,11-03-2024 20:00,South,358,6513,Home Appliances,1050,-112,45,65120,42,Male,86569,23,25,9,In Transit,Wallet
4459,05-07-2023 18:00,East,636,1321,Electronics,4351,541,40,52511,66,Male,197032,12,365,14,In Transit,Debit Card
15259,27-09-2024 18:00,East,576,1206,Toys,2562,142,10,79076,53,Other,62290,12,212,8,Cancelled,Credit Card
751,01-02-2023 06:00,West,301,4329,Apparel,2125,1966,42,83318,51,Female,42423,14,352,14,Delivered,UPI
8872,05-01-2024 15:00,East,529,4942,Apparel,1714,481,3,33751,55,Male,177456,5,95,8,Cancelled,UPI
12597,08-06-2024 20:00,West,105,4820,Apparel,2247,441,17,80899,62,Male,80672,28,67,3,Delayed,UPI
6823,12-10-2023 06:00,North,557,6449,Electronics,3484,1749,17,14471,23,Male,168140,18,398,12,In Transit,Cash
5079,31-07-2023 14:00,North,333,7168,Furniture,4074,1342,40,18470,36,Male,73672,12,243,5,Delivered,Wallet
6356,22-09-2023 19:00,East,139,4930,Books,147,-43,7,77392,59,Male,106588,20,219,9,In Transit,UPI
14368,21-08-2024 15:00,West,998,5408,Furniture,2430,1966,21,62406,43,Female,92686,18,392,14,In Transit,Credit Card
5449,16-08-2023 00:00,South,368,1831,Electronics,3797,847,0,63940,56,Male,65551,16,17,3,In Transit,Wallet
3102,10-05-2023 05:00,North,226,4299,Home Appliances,4129,1059,16,80314,22,Female,171390,17,367,6,Delayed,UPI
15676,15-10-2024 03:00,West,558,9578,Groceries,207,1433,26,14131,50,Female,141887,16,277,14,Delivered,Cash
16383,13-11-2024 14:00,North,516,3305,Groceries,1533.6,1861,34,29498,61,Male,181194,4,207,13,In Transit,Wallet
9464,30-01-2024 07:00,North,885,4827,Electronics,3934,545,28,27441,45,Female,22638,28,18,4,In Transit,UPI
16779,30-11-2024 02:00,East,475,7407,Toys,3782,1400,35,95319,54,Female,160892,4,91,6,Delayed,Cash
376,16-01-2023 15:00,West,321,7656,Electronics,4106,1381,8,69782,49,Male,117923,29,487,9,Cancelled,Debit Card
1781,16-03-2023 04:00,South,245,3954,Apparel,943,1979,10,91586,39,nan,133825,1,90,4,Delayed,Debit Card
17757,09-01-2025 20:00,East,787,4734,Electronics,1848,1855,47,70557,25,nan,122796,20,400,6,In Transit,Wallet
2408,11-04-2023 07:00,East,710,5324,Groceries,2179,1603,11,26004,23,Female,143506,18,59,9,Delayed,Debit Card
18688,17-02-2025 15:00,East,263,8695,Home Appliances,4113,109,15,79615,44,Female,50349,15,212,6,In Transit,UPI
12763,15-06-2024 18:00,West,909,1630,Electronics,2578,894,8,92048,44,Female,109691,24,270,3,Cancelled,Credit Card
19501,23-03-2025 12:00,North,170,5523,Home Appliances,261,-138,9,40906,20,Female,79871,28,120,13,Cancelled,Debit Card
1999,25-03-2023 06:00,East,525,7384,Home Appliances,1694.7,806,26,19217,45,Female,145787,29,288,13,Delivered,Cash
5428,15-08-2023 03:00,West,928,6021,Electronics,1616,768,8,56485,60,Female,175062,13,11,9,Cancelled,Cash
730,31-01-2023 09:00,West,274,8749,Apparel,2942,1646,44,34816,61,Male,187496,9,128,6,Cancelled,Cash
5843,01-09-2023 10:00,North,781,5477,Apparel,3465,-205,45,97765,68,Male,165392,9,477,5,Cancelled,Cash
14419,23-08-2024 18:00,South,147,1358,Groceries,1323,832,29,66592,43,Female,186506,28,53,14,Delayed,UPI
12255,25-05-2024 14:00,East,177,5492,Electronics,4937,834,8,69301,47,Other,98436,11,54,6,Delivered,Cash
16022,29-10-2024 13:00,South,172,3142,Groceries,4986,1715,45,71266,34,Female,94602,11,44,10,Delivered,Credit Card
15115,21-09-2024 18:00,North,509,1670,Books,3463,582,22,32749,69,Other,113732,11,450,7,Delivered,Debit Card
10102,25-02-2024 21:00,North,593,2855,Home Appliances,3624,-294,8,78508,66,Other,83558,18,276,1,Delayed,Cash
3317,19-05-2023 04:00,West,783,4811,Toys,2796,625,47,33490,45,Female,146105,1,208,14,Cancelled,Wallet
9325,24-01-2024 12:00,East,518,7712,Groceries,1003,1201,25,15603,51,Female,162948,8,287,10,Delivered,Debit Card
15710,16-10-2024 13:00,North,703,8503,Groceries,115,1442,5,54510,44,Male,72976,9,165,5,Delayed,Debit Card
4861,22-07-2023 12:00,West,498,4483,Furniture,2985,1588,14,18003,69,Male,122800,13,432,6,Delayed,UPI
16991,08-12-2024 22:00,West,567,1333,Books,4174,787,27,50312,45,Male,127179,2,431,13,Delayed,Wallet
7623,14-11-2023 14:00,East,338,3280,Furniture,1963,1463,32,62692,25,Male,158477,24,197,7,In Transit,Cash
790,02-02-2023 21:00,East,572,8860,Electronics,4273.2,1465,8,70758,65,Female,159595,15,124,13,Delayed,Wallet
11004,03-04-2024 11:00,East,211,5502,Books,2270,1680,8,74411,47,Female,47996,18,276,14,Cancelled,UPI
15571,10-10-2024 18:00,South,565,1651,Groceries,1540,-107,25,94524,63,Male,163442,2,435,3,Delivered,UPI
14602,31-08-2024 09:00,North,878,5775,Home Appliances,2823,793,14,69357,43,Male,137080,27,162,11,Delayed,Cash
12832,18-06-2024 15:00,West,415,1540,Apparel,2328.7,-323,47,81798,62,Male,114236,23,233,2,Delayed,Debit Card
11297,15-04-2024 16:00,East,213,4796,Electronics,2901,716,28,17350,63,Other,109891,25,14,14,Delivered,Credit Card
15980,27-10-2024 19:00,East,157,4557,Groceries,1693,440,45,20727,62,Male,55680,6,370,14,Delivered,Cash
9773,12-02-2024 04:00,East,446,2096,Books,135,462,28,44120,999,Male,45391,11,380,11,Delivered,Wallet
12685,12-06-2024 12:00,East,458,9022,Books,2044,-278,3,91874,45,Female,122270,6,33,2,In Transit,Cash
13383,11-07-2024 14:00,South,922,2544,Apparel,2934,1299,35,57500,45,Female,143933,9,6,13,Cancelled,Debit Card
3332,19-05-2023 19:00,West,574,6168,Furniture,1354,1135,22,36670,69,Female,180996,2,318,10,Delivered,Credit Card
17998,19-01-2025 21:00,West,953,3562,Furniture,2873,-113,29,26248,64,Male,147200,18,487,7,In Transit,UPI
17583,02-01-2025 14:00,North,501,2360,Toys,3777,1023,24,34055,32,Male,133378,19,169,5,Cancelled,Cash
54,03-01-2023 05:00,West,869,8888,Groceries,3144,1443,14,65972,22,Other,114951,5,305,4,In Transit,UPI
1792,16-03-2023 15:00,South,877,9947,Electronics,4235,72,10,19063,38,Male,135954,2,454,9,Cancelled,Debit Card
12731,14-06-2024 10:00,West,741,9047,Toys,1365,497,49,84996,52,Male,129841,21,455,13,Delivered,Cash
18491,09-02-2025 10:00,South,613,1199,Toys,2481,1410,25,76656,26,Female,58905,5,329,9,Delivered,UPI
8753,31-12-2023 16:00,West,251,2295,Toys,649,-262,12,53174,68,nan,80011,21,407,12,Delivered,Credit Card
8990,10-01-2024 13:00,West,457,6630,Books,1717,1845,28,93886,55,Female,155424,29,398,6,Cancelled,Credit Card
4657,14-07-2023 00:00,East,731,8849,Furniture,1525,1430,18,61253,50,Female,138716,25,197,9,Delivered,Wallet
8383,16-12-2023 06:00,West,470,9526,Toys,985,1757,8,96373,60,Other,42597,2,353,13,In Transit,Wallet
19636,29-03-2025 03:00,South,305,4654,Furniture,1012,1539,24,56969,49,Female,182834,22,117,5,Delayed,UPI
18368,04-02-2025 07:00,West,438,8784,Electronics,2312,808,18,86586,46,Female,136097,13,333,10,Delayed,Wallet
8305,13-12-2023 00:00,East,195,2185,Electronics,2968,-284,27,39457,20,nan,151236,18,2,12,In Transit,Cash
11030,04-04-2024 13:00,South,302,2981,Groceries,2032,387,42,76421,37,Female,144003,10,39,5,Cancelled,Credit Card
1442,02-03-2023 01:00,South,902,2254,Toys,2227,950,8,47779,43,Female,170896,18,113,11,Delivered,Credit Card
12844,19-06-2024 03:00,West,749,1813,Furniture,3285,32,18,77478,37,Female,199236,25,489,6,In Transit,Wallet
17678,06-01-2025 13:00,North,705,5969,Furniture,2804,1301,41,29858,30,Female,144141,16,229,5,In Transit,Wallet
10828,27-03-2024 03:00,East,655,1464,Apparel,910,175,49,46679,49,Male,103875,13,307,9,Cancelled,Debit Card
6493,28-09-2023 12:00,South,674,8829,Furniture,5459.3,460,6,87428,36,Other,27488,9,350,7,Delivered,Credit Card
16175,04-11-2024 22:00,East,634,6582,Home Appliances,4937,406,32,97020,41,Male,66556,14,26,3,In Transit,Cash
15914,25-10-2024 01:00,East,879,4128,Books,1124,-375,35,92871,64,Female,30772,24,489,8,Cancelled,Cash
7110,24-10-2023 05:00,West,604,8350,Home Appliances,2008,564,47,49048,29,Male,108928,19,252,5,Delayed,Cash
12207,23-05-2024 14:00,East,349,8580,Electronics,4979,-450,25,50629,53,Female,187620,27,241,2,Delivered,Credit Card
8318,13-12-2023 13:00,West,973,5204,Furniture,3684,1395,6,54063,33,Female,156325,3,43,12,Cancelled,Debit Card
412,18-01-2023 03:00,West,326,6281,Books,1729,488,20,91103,20,Male,21852,24,464,1,Delivered,UPI
13028,26-06-2024 19:00,East,657,8962,Electronics,3810.4,1930,43,24010,69,Female,108968,19,491,8,Cancelled,Debit Card
10172,28-02-2024 19:00,North,614,1950,Furniture,2560,455,42,14873,48,Female,168992,8,277,7,Delayed,Credit Card
5891,03-09-2023 10:00,South,739,2412,Books,4547,703,39,20754,31,Female,85520,27,307,2,Delivered,Wallet
9280,22-01-2024 15:00,East,900,6479,Furniture,4786,1445,24,27833,33,Female,80631,13,166,2,Delayed,Cash
12710,13-06-2024 13:00,South,752,8408,Home Appliances,4997,1706,34,96730,40,Female,199381,10,151,2,Delayed,Cash
2792,27-04-2023 07:00,North,151,4145,Groceries,1268,1464,42,45298,63,Female,126072,7,397,4,Cancelled,Cash
2592,18-04-2023 23:00,South,179,1194,Toys,2672,1744,4,58877,56,Female,90116,15,120,14,Delivered,UPI
17909,16-01-2025 04:00,North,683,5831,Books,842,-57,35,90285,46,Other,97476,3,50,14,In Transit,Debit Card
15388,03-10-2024 03:00,East,705,4488,Apparel,2170,959,28,67482,50,Female,119271,9,338,5,Delayed,UPI
15822,21-10-2024 05:00,West,529,5951,Groceries,3470,261,19,84241,31,Male,49235,15,210,13,In Transit,Debit Card
4918,24-07-2023 21:00,West,306,9516,Home Appliances,374,343,41,19531,54,Female,132293,19,288,2,Delayed,Wallet
8595,25-12-2023 02:00,East,495,8642,Apparel,1838,969,0,95545,20,Female,150290,1,274,11,Cancelled,Credit Card
18004,20-01-2025 03:00,West,593,9577,Home Appliances,629,-166,49,44140,34,Male,24318,24,417,6,Cancelled,Wallet
4629,12-07-2023 20:00,East,412,8636,Furniture,1043,83,7,73212,43,Female,188727,4,216,7,In Transit,Wallet
19542,25-03-2025 05:00,North,115,3354,Toys,3005.2,1390,31,25242,51,Male,80171,9,152,4,Cancelled,Credit Card
13602,20-07-2024 17:00,South,912,8715,Groceries,1254,1951,0,16061,57,Male,179031,20,76,5,In Transit,Debit Card
12612,09-06-2024 11:00,North,887,9567,Home Appliances,1575,222,24,72034,38,Male,40303,1,16,8,In Transit,Wallet
19044,04-03-2025 11:00,East,347,9586,Books,3386,738,16,11705,55,Male,103937,12,129,8,In Transit,Credit Card
13418,13-07-2024 01:00,West,915,1506,Furniture,3143,187,43,78267,56,Male,57913,8,200,3,Delayed,Credit Card
1428,01-03-2023 11:00,East,346,5368,Electronics,3934,-354,9,18998,41,Male,180617,8,13,2,Delivered,UPI
13997,06-08-2024 04:00,North,387,6730,Home Appliances,4701,1782,29,61262,58,Male,128545,25,136,13,Delivered,UPI
4851,22-07-2023 02:00,North,475,4340,Home Appliances,3027,-249,45,22316,69,Female,51873,4,62,11,Delayed,Wallet
8893,06-01-2024 12:00,East,259,4552,Apparel,154,-362,31,93605,44,Female,172525,29,497,4,In Transit,Debit Card
4819,20-07-2023 18:00,North,832,2766,Electronics,3076,-163,21,69607,57,Male,71328,18,181,11,Delivered,Debit Card
11000,03-04-2024 07:00,West,706,7025,Toys,618,1084,12,20918,20,Female,128444,23,122,3,In Transit,Credit Card
8431,18-12-2023 06:00,East,528,9110,Home Appliances,3596,1256,7,25861,48,Female,100698,17,15,4,In Transit,Wallet
14642,02-09-2024 01:00,West,996,1491,Groceries,4620,555,32,87074,37,Female,32900,18,497,12,In Transit,Cash
18528,10-02-2025 23:00,West,700,8940,Home Appliances,3591,1250,36,80352,36,Female,55139,10,97,12,Delivered,Wallet
11843,08-05-2024 10:00,East,954,3952,Home Appliances,1650,1473,5,77346,48,Male,138051,5,97,9,Delivered,Cash
9898,17-02-2024 09:00,West,595,3662,Furniture,4309,1931,17,72378,42,Female,129537,3,442,12,Cancelled,Credit Card
2770,26-04-2023 09:00,North,960,6351,Electronics,3385,501,17,16204,45,Female,34552,21,382,8,Cancelled,Cash
6072,10-09-2023 23:00,East,116,3273,Books,1850,146,21,43505,48,Male,153766,12,481,1,Cancelled,Wallet
9526,01-02-2024 21:00,South,231,8875,Toys,3135,1775,2,68784,43,Male,175397,20,66,13,Delayed,Debit Card
2511,15-04-2023 14:00,West,407,5287,Home Appliances,4302,223,20,18519,62,Female,64910,26,368,12,Cancelled,Debit Card
2356,09-04-2023 03:00,East,789,7288,Electronics,4678,1641,34,69150,65,Female,98429,14,336,11,Delayed,Wallet
8460,19-12-2023 11:00,West,161,4772,Toys,213,93,29,63594,35,Female,22136,7,363,6,In Transit,Cash
11585,27-04-2024 16:00,West,283,1370,Electronics,957,568,9,48972,59,Male,115724,21,283,6,Cancelled,Credit Card
3264,16-05-2023 23:00,West,467,1871,Groceries,1393,374,23,27026,54,Male,126726,2,72,10,Delivered,Debit Card
13659,23-07-2024 02:00,North,689,1668,Apparel,3940,305,48,17807,63,Female,93772,7,398,6,Cancelled,UPI
9972,20-02-2024 11:00,West,425,9794,Home Appliances,3495,1011,3,75983,21,Female,128719,22,433,6,Delayed,Debit Card
15958,26-10-2024 21:00,North,456,1613,Groceries,403,856,1,12046,61,Male,80012,14,287,8,Delayed,Wallet
7955,28-11-2023 10:00,South,748,4856,Apparel,2302,1578,13,24743,48,nan,171807,6,44,1,Delayed,Debit Card
10734,23-03-2024 05:00,South,237,7313,Furniture,4649,1558,11,88239,55,Other,64811,26,129,12,Cancelled,Debit Card
16344,11-11-2024 23:00,South,696,4949,Home Appliances,1560,1373,3,27402,24,Female,92019,13,464,5,Cancelled,Cash
14041,08-08-2024 00:00,South,152,4290,Home Appliances,3966,-218,44,39321,30,Male,96103,3,365,14,Cancelled,UPI
10302,05-03-2024 05:00,East,266,9542,Furniture,4108,-260,23,76612,55,Female,63629,6,367,10,Delivered,Wallet
12066,17-05-2024 17:00,East,467,4356,Groceries,4435,841,43,12025,55,Male,66743,28,156,7,Delivered,UPI
12300,27-05-2024 11:00,East,495,3627,Home Appliances,2524.5,1763,20,64941,60,Female,50015,25,411,10,Cancelled,Credit Card
14238,16-08-2024 05:00,North,821,2687,Home Appliances,3329,-401,24,22908,47,Female,70824,24,203,11,In Transit,Wallet
19079,05-03-2025 22:00,East,929,2017,Home Appliances,4047,1073,33,96018,37,Male,90394,11,292,3,Cancelled,UPI
5448,15-08-2023 23:00,North,237,3129,Books,305,-246,15,21103,30,Male,140003,14,71,14,In Transit,UPI
243,11-01-2023 02:00,West,183,1868,Toys,2918,-228,40,20130,18,Male,135420,20,450,7,In Transit,Credit Card
9808,13-02-2024 15:00,West,824,7314,Electronics,3862,587,48,96746,42,Other,93582,23,445,8,Delivered,Debit Card
17321,22-12-2024 16:00,East,917,1883,Toys,3807,115,27,22456,56,Female,176137,1,342,10,Delivered,UPI
12635,10-06-2024 10:00,North,115,6021,Home Appliances,3787,543,24,39792,33,Female,58163,2,282,5,Delivered,Cash
15260,27-09-2024 19:00,East,971,4130,Apparel,2368,706,33,29628,55,Female,37913,17,156,14,Delivered,Credit Card
7557,11-11-2023 20:00,East,836,1278,Books,3892,1171,1,24853,29,Male,197174,7,355,3,Delayed,UPI
2288,06-04-2023 07:00,North,236,3534,Apparel,4891,1163,39,10127,22,Male,184678,8,91,12,Cancelled,Credit Card
4628,12-07-2023 19:00,South,591,8015,Furniture,2018,1959,38,11018,29,Female,120239,13,136,4,In Transit,Cash
7744,19-11-2023 15:00,West,854,8246,Groceries,2598,1300,45,69457,61,Male,53481,15,29,5,Delivered,Wallet
1862,19-03-2023 13:00,South,576,3921,Apparel,4810,1134,31,93134,26,Male,33846,8,489,3,Delayed,Cash
15207,25-09-2024 14:00,North,762,9207,Electronics,1615,102,31,25970,48,Male,169628,20,250,4,Delivered,Cash
13826,30-07-2024 01:00,West,831,5481,Apparel,3389,88,10,61442,54,Female,174436,27,205,8,Cancelled,Debit Card
4261,27-06-2023 12:00,East,891,4023,Home Appliances,273,-4,9,11699,26,Male,73918,2,143,13,Delayed,Cash
5824,31-08-2023 15:00,South,405,9133,Electronics,3103,1563,18,67442,46,Male,170482,29,189,8,Delayed,Wallet
13561,19-07-2024 00:00,South,274,6962,Groceries,4413,678,12,57594,59,Female,31854,28,145,4,Delivered,Credit Card
9535,02-02-2024 06:00,East,972,4262,Furniture,1193.5,228,7,16609,55,Male,164871,11,345,2,Cancelled,UPI
10483,12-03-2024 18:00,East,479,1989,Home Appliances,1017,-368,9,33170,35,Female,91335,19,282,10,Delayed,Cash
19283,14-03-2025 10:00,North,894,2307,Electronics,1718,471,9,30684,27,Female,112139,1,232,14,Delayed,Credit Card
5421,14-08-2023 20:00,North,469,6732,Apparel,136,587,46,38985,51,Female,180379,24,496,8,Delayed,Credit Card
7281,31-10-2023 08:00,South,310,4399,Furniture,3675,166,20,80344,19,Male,81988,26,225,3,Cancelled,Wallet
839,04-02-2023 22:00,West,180,1537,Apparel,4582.6,1403,9,98803,23,Male,58005,1,449,3,In Transit,Credit Card
4328,30-06-2023 07:00,West,431,9698,Apparel,3877,984,28,37580,43,Male,97846,2,203,4,Delayed,Debit Card
6366,23-09-2023 05:00,West,531,6084,Toys,405,1725,43,63422,41,Female,67594,22,182,13,In Transit,Credit Card
5384,13-08-2023 07:00,West,407,4345,Toys,4041,1352,19,81168,54,Male,177268,12,168,4,Delayed,Credit Card
17616,03-01-2025 23:00,North,124,8539,Books,545,1485,5,76613,40,Female,149797,29,285,1,Delayed,Wallet
14349,20-08-2024 20:00,East,415,1825,Toys,2955,-403,48,78755,63,Male,162637,17,169,3,Delivered,Debit Card
12400,31-05-2024 15:00,West,289,8359,Electronics,3349,-288,8,23878,22,Female,121582,27,419,9,Delivered,Credit Card
17279,20-12-2024 22:00,East,568,3087,Home Appliances,4299,1486,22,47892,19,Male,183024,10,460,5,Delayed,UPI
28,02-01-2023 03:00,South,219,8362,Furniture,2853,1556,19,40869,63,Female,95439,29,262,5,In Transit,Cash
3971,15-06-2023 10:00,West,192,7411,Groceries,4701,1757,26,86676,27,Female,197364,11,348,13,Delivered,UPI
17362,24-12-2024 09:00,North,776,1275,Toys,3544.2,1248,32,34015,30,Male,116335,29,153,4,Cancelled,Cash
15129,22-09-2024 08:00,East,269,1691,Groceries,786,-409,44,43176,45,Male,114239,26,222,13,Delayed,Cash
2640,20-04-2023 23:00,West,332,7138,Electronics,2106.9,872,15,78933,39,Male,117747,18,246,12,Delayed,Credit Card
14785,08-09-2024 00:00,South,197,2955,Electronics,379,207,9,25255,49,nan,29284,13,148,5,Delayed,UPI
16860,03-12-2024 11:00,North,795,4029,Home Appliances,351,-370,1,94102,53,Male,145304,27,29,4,Cancelled,Debit Card
11427,21-04-2024 02:00,West,272,3111,Furniture,4708,101,39,95929,42,Female,106795,28,3,14,Delayed,Credit Card
10279,04-03-2024 06:00,South,822,3495,Groceries,4452,1419,37,89446,41,Male,30939,10,491,5,Delayed,UPI
16386,13-11-2024 17:00,South,399,4221,Home Appliances,1116,818,22,46302,31,Female,95421,29,414,13,Delivered,Debit Card
4003,16-06-2023 18:00,East,599,6915,Furniture,1290,455,0,78980,65,Female,162853,27,385,5,In Transit,Debit Card
6018,08-09-2023 17:00,West,452,8617,Groceries,1093,1339,44,58520,43,Female,58604,15,65,11,Cancelled,Debit Card
10471,12-03-2024 06:00,South,572,9932,Groceries,3849,484,32,43506,28,Male,118177,11,336,10,In Transit,Wallet
752,01-02-2023 07:00,North,449,7069,Home Appliances,1874,946,33,27346,34,Male,185653,1,158,13,Cancelled,Debit Card
4458,05-07-2023 17:00,North,296,3588,Toys,1783,670,40,94608,43,Male,174725,6,112,5,Delivered,UPI
3788,07-06-2023 19:00,North,895,4202,Groceries,569.7,1381,27,72089,21,Female,183627,3,82,6,Delivered,Debit Card
2637,20-04-2023 20:00,East,211,8794,Apparel,2017,1391,21,19462,40,Female,125037,10,148,6,Delivered,UPI
9375,26-01-2024 14:00,South,137,8967,Furniture,2605,1841,24,50623,29,Male,189856,20,36,6,Cancelled,Credit Card
7956,28-11-2023 11:00,East,176,3625,Books,3307,1991,4,76090,37,Male,94363,8,72,11,Cancelled,Cash
7629,14-11-2023 20:00,North,274,9115,Books,1979,1413,40,83275,31,Female,171888,25,163,2,Delayed,Wallet
6531,30-09-2023 02:00,North,913,7402,Apparel,4320,-305,2,45188,26,Male,148965,18,144,8,Delivered,Credit Card
5895,03-09-2023 14:00,North,467,5202,Groceries,4078.8,976,36,17560,55,nan,64200,20,15,10,Cancelled,Wallet
3399,22-05-2023 14:00,West,410,6437,Books,807,362,25,37102,20,Other,74100,17,44,4,Delivered,Debit Card
12542,06-06-2024 13:00,South,415,7244,Furniture,2378,707,13,30295,35,Male,28741,15,267,8,Delivered,UPI
12914,22-06-2024 01:00,North,180,9998,Apparel,999.9,-142,37,26333,32,Male,175556,22,335,12,Delivered,Credit Card
11589,27-04-2024 20:00,West,540,2119,Home Appliances,2591,-338,14,83016,46,Male,37363,21,162,9,In Transit,Credit Card
2903,01-05-2023 22:00,North,283,8146,Home Appliances,890,1150,10,23343,31,Male,127628,8,369,3,In Transit,Wallet
17578,02-01-2025 09:00,East,683,6340,Apparel,787,-100,47,40419,36,Male,24084,5,7,5,Delivered,Debit Card
13652,22-07-2024 19:00,South,843,1758,Apparel,4435,104,46,79180,50,Female,156177,11,389,3,In Transit,Wallet
13371,11-07-2024 02:00,South,688,6389,Electronics,506,-450,22,26931,44,nan,55992,10,61,9,In Transit,Credit Card
10101,25-02-2024 20:00,South,374,5047,Books,3631,1682,10,11932,26,Male,45357,28,373,1,Delivered,Cash
10477,12-03-2024 12:00,East,352,5750,Apparel,548,-222,25,44690,54,Female,113807,26,5,8,In Transit,Wallet
15079,20-09-2024 06:00,North,384,1244,Apparel,3767,1451,40,20052,19,Male,179952,24,22,14,Delayed,Credit Card
16545,20-11-2024 08:00,East,938,9963,Books,4187,1425,19,39325,34,Other,155979,9,87,8,Delivered,Wallet
435,19-01-2023 02:00,West,254,4323,Home Appliances,3278,-287,36,35188,24,Male,83226,29,310,13,Delivered,Wallet
280,12-01-2023 15:00,South,300,6472,Books,2093,224,22,93016,66,Female,37330,21,152,1,Delivered,Debit Card
15046,18-09-2024 21:00,West,898,9759,Groceries,1872,1917,10,24004,43,Female,32776,24,174,4,Delayed,Wallet
2135,30-03-2023 22:00,East,409,9640,Toys,1212,868,33,93418,39,Female,41414,4,439,5,In Transit,Cash
4340,30-06-2023 19:00,East,345,6254,Furniture,2612,-156,17,73825,19,Male,86382,15,438,14,In Transit,Debit Card
9829,14-02-2024 12:00,West,638,9724,Groceries,4526,-4,17,64516,56,Other,124819,22,16,10,Delayed,Cash
16937,06-12-2024 16:00,West,115,8931,Home Appliances,1674,1584,45,92707,45,Male,115011,3,460,13,Cancelled,Credit Card
4764,18-07-2023 11:00,West,701,8729,Home Appliances,2525,1435,17,67278,40,Female,70868,26,272,9,Cancelled,Cash
350,15-01-2023 13:00,East,726,3560,Electronics,1744,348,47,84796,56,Male,22001,11,199,11,Cancelled,Credit Card
17445,27-12-2024 20:00,East,308,9814,Home Appliances,669.9,473,40,52678,60,Female,70708,19,393,9,In Transit,UPI
12541,06-06-2024 12:00,South,331,1161,Electronics,4774,758,1,33130,26,Female,198868,20,146,14,Delayed,Credit Card
16700,26-11-2024 19:00,North,765,4983,Toys,974.7,415,23,43912,37,Female,147899,13,81,14,Delayed,Debit Card
4979,27-07-2023 10:00,South,191,7900,Furniture,376,892,41,65695,54,Male,64167,27,308,1,Cancelled,UPI
16660,25-11-2024 03:00,East,783,5559,Home Appliances,2064,1658,8,29545,63,Male,198831,4,433,6,Delayed,Debit Card
11818,07-05-2024 09:00,North,607,2405,Home Appliances,2786,1069,33,12116,49,nan,154558,20,441,14,Delayed,UPI
5795,30-08-2023 10:00,West,312,9873,Toys,1900,276,2,64190,38,Female,185808,26,305,7,Cancelled,Credit Card
5128,02-08-2023 15:00,South,277,8702,Toys,2160,1684,29,90989,42,Male,77484,20,92,4,Delayed,Wallet
17942,17-01-2025 13:00,West,731,9897,Home Appliances,2295,1856,32,71202,48,Female,151229,9,104,1,Delivered,Credit Card
